id,name,version,layout,released_at,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_234735870c52442da86a7f8b2910ab74,Huey,Savvy Nephew,normal,2024-02-23,2,True,Sapphire,Character,"['Storyborn', 'Ally']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)
THREE NEPHEWS Whenever this character quests, if you have characters named Dewey and Louie in play, you may draw 3 cards.",['Support'],,2.0,2.0,1.0,Rare,['Federico M. Cugliari'],145,en,"""This looks like part of a larger crystal!""",533439,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.17', 'usd_foil': '0.38'}"
crd_fc70bb26c18544679b91bca3a7ad025c,King Louie,Bandleader,normal,2024-02-23,7,True,Sapphire,Character,"['Storyborn', 'Ally', 'King']",,[],,7.0,7.0,3.0,Common,['Kenneth Anderson'],146,en,"""Hold up, cuz. Why not sit back and enjoy some
sweet beats?""",538243,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.13'}"
crd_d77c74eca9ae4b56b85f6c1feac4c1c5,Kit Cloudkicker,Navigator,normal,2024-02-23,6,True,Sapphire,Character,"['Floodborn', 'Ally']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Kit Cloudkicker.)
Ward (Opponents can't choose this character except to challenge.)","['Shift', 'Ward']",,2.0,5.0,3.0,Uncommon,['Roger Pérez'],147,en,,539097,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.26'}"
crd_9a81433a0c2c4944a0af1b1724213f40,Kit Cloudkicker,Spunky Bear Cub,normal,2024-02-23,1,True,Sapphire,Character,"['Storyborn', 'Ally']",Ward (Opponents can't choose this character except to challenge.),['Ward'],,0.0,1.0,1.0,Common,['Valentin Palombo'],148,en,"Thrilled to have his airfoil back, he launched into
the Inklands.",539098,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.19'}"
crd_2acf88cb06b24d1f990226ef95b1e9aa,Louie,Chill Nephew,normal,2024-02-23,4,True,Sapphire,Character,"['Dreamborn', 'Ally']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,3.0,4.0,2.0,Common,['Federico M. Cugliari'],149,en,"""Found the last one!""",533442,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.14'}"
crd_b893e4f0b17c41338fe0396ba1dcc8b3,Maid Marian,Delightful Dreamer,normal,2024-02-23,5,True,Sapphire,Character,"['Storyborn', 'Princess']","HIGHBORN LADY When you play this character, chosen character gets -2 {S} this turn.",[],,4.0,4.0,2.0,Common,['Jenna Gray'],150,en,She makes every space more beautiful.,538368,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.12'}"
crd_99add79c98f24262aff4cdc1e3d8231c,Mama Odie,Mystical Maven,normal,2024-02-23,3,False,Sapphire,Character,"['Storyborn', 'Mentor']","THIS GOING TO BE GOOD Whenever you play a song, you may put the top card of your deck into your inkwell facedown and exerted.",[],,1.0,3.0,1.0,Rare,['Rogie Custodio / Erin Shin'],151,en,"""You dig a little deeper, you'll find everything you need.""",538728,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.15', 'usd_foil': '0.43'}"
crd_936d98ea79ba4a54bd3ef0a166ce6875,Pluto,Mickey's Clever Friend,normal,2024-02-23,3,True,Sapphire,Character,"['Dreamborn', 'Ally']",,[],,3.0,4.0,1.0,Common,['Rianti Hidayat'],152,en,"Pluto's job was to keep Gustav's attention so
Minnie could get to the cave.",539099,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.17'}"
crd_c914737245874c918af51cac073d6d36,Rufus,Orphanage Cat,normal,2024-02-23,5,True,Sapphire,Character,"['Dreamborn', 'Ally']","TOO OLD TO BE CHASING MICE When this character is banished, you may put this card into your inkwell facedown and exerted.",[],,4.0,5.0,1.0,Common,['Hadjie Joos'],153,en,"""Faith is a bluebird you see from afar.""",539100,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.03', 'usd_foil': '0.12'}"
crd_396903bc291c456ab3a3ebbdea9b1952,Scrooge McDuck,Richest Duck in the World,normal,2024-02-23,5,False,Sapphire,Character,"['Storyborn', 'Hero']","I'M GOING HOME! During your turn, this character gains Evasive. (They can challenge characters with Evasive.)
I DIDN'T GET RICH BY BEING STUPID During your turn, whenever this character banishes another character in a challenge, you may play an item for free.",[],,3.0,5.0,1.0,Super_rare,['Grace Tran'],154,en,He can make money anywhere.,532860,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.16', 'usd_foil': '0.31'}"
crd_e25b0a04fd4a44c18a2d52940e33ff64,Scrooge McDuck,Uncle Moneybags,normal,2024-02-23,2,True,Sapphire,Character,"['Dreamborn', 'Hero']","TREASURE FINDER Whenever this character quests, you pay 1 {I} less for the next item you play this turn.",[],,1.0,3.0,1.0,Uncommon,['Stefano Zanchi'],155,en,"A strange new world is the perfect place to make a
strange new fortune!",538374,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.28'}"
crd_2e69a512d9764bfdbfc1764bf8fd8e96,The Queen,Mirror Seeker,normal,2024-02-23,4,True,Sapphire,Character,"['Storyborn', 'Villain', 'Queen', 'Sorcerer']","CALCULATING AND VAIN Whenever this character quests, you may look at the top 3 cards of your deck and put them back in any order.",[],,2.0,5.0,1.0,Uncommon,['Jennifer Gheduzzi / Livio Cacciatore'],156,en,"She has only one question, and she'd better like
the answer.",539101,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.09', 'usd_foil': '0.31'}"
crd_62d821004e3d483a8d3d91a220cada53,Tinker Bell,Very Clever Fairy,normal,2024-02-23,5,True,Sapphire,Character,"['Dreamborn', 'Ally', 'Fairy']","I CAN USE THAT Whenever one of your items is banished, you may put that card into your inkwell facedown and exerted.",[],,3.0,4.0,2.0,Super_rare,['Grace Tran'],157,en,She lives in a world of possibilities.,536268,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.2', 'usd_foil': '0.32'}"
crd_43915110e8b94147baf492d89356e0ca,Wendy Darling,Authority on Peter Pan,normal,2024-02-23,3,True,Sapphire,Character,"['Storyborn', 'Hero']","Ward (Opponents can't choose this character except to challenge.)
Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)","['Support', 'Ward']",,3.0,1.0,2.0,Super_rare,['Julie Vu'],158,en,,531826,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.16', 'usd_foil': '0.69'}"
crd_462476bc47ff4cd7bf84c2bb4cd8f169,Distract,,normal,2024-02-23,2,True,Sapphire,Action,,Chosen character gets -2 {S} this turn. Draw a card.,[],,,,,Common,['Giuseppe di Maio'],159,en,,532640,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.1'}"
crd_dda178292c7746de913c4dacee008ac9,Friend Like Me,,normal,2024-02-23,5,True,Sapphire,Action,,"(A character with cost 5 or more can {E} to sing this song for free.)
Each player puts the top 3 cards of their deck into their inkwell facedown and exerted.",[],,,,,Rare,['Emily Abeydeera'],160,en,You got some power in your corner now,536285,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.22', 'usd_foil': '1.77'}"
crd_dda178292c7746de913c4dacee008ac9,Friend Like Me,,normal,2024-02-23,5,True,Sapphire,Song,,"(A character with cost 5 or more can {E} to sing this song for free.)
Each player puts the top 3 cards of their deck into their inkwell facedown and exerted.",[],,,,,Rare,['Emily Abeydeera'],160,en,You got some power in your corner now,536285,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.22', 'usd_foil': '1.77'}"
crd_b6996baaca9440328210eecc4afdc123,How Far I'll Go,,normal,2024-02-23,4,False,Sapphire,Action,,"(A character with cost 4 or more can {E} to sing this song for free.)
Look at the top 2 cards of your deck. Put one into your hand and the other into your inkwell facedown and exerted.",[],,,,,Uncommon,['Anna Rud / Anna Stosik'],161,en,,539102,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.14', 'usd_foil': '0.64'}"
crd_b6996baaca9440328210eecc4afdc123,How Far I'll Go,,normal,2024-02-23,4,False,Sapphire,Song,,"(A character with cost 4 or more can {E} to sing this song for free.)
Look at the top 2 cards of your deck. Put one into your hand and the other into your inkwell facedown and exerted.",[],,,,,Uncommon,['Anna Rud / Anna Stosik'],161,en,,539102,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.14', 'usd_foil': '0.64'}"
crd_e2433a86940b43e8ac63f6eeddedf085,Repair,,normal,2024-02-23,2,True,Sapphire,Action,,Remove up to 3 damage from one of your locations or characters.,[],,,,,Common,['Denny Minonne'],162,en,"""I'm thinkin' about opening a shop here. What do you
think?""",538305,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.2'}"
crd_f42bd512c6d845f8a20449124fa02025,Aurelian Gyrosensor,,normal,2024-02-23,2,True,Sapphire,Item,,"SEEKING KNOWLEDGE Whenever one of your characters quests, you may look at the top card of your deck. Put it on either the top or the bottom of your deck.",[],,,,,Rare,['Mario Oscar Gabriele'],163,en,"""It can point you toward lost lore, but if you're not careful,
it'll lead you off a cliff.""
—Venturo, an Illumineer",534468,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.16', 'usd_foil': '0.48'}"
crd_3ce4bffdc70b43b3b9da42984cd97a52,Heart of Te Fiti,,normal,2024-02-23,3,True,Sapphire,Item,,"CREATE LIFE {E}, 2 {I} — Put the top card of your deck into your inkwell facedown and exerted.",[],,,,,Rare,['Kamil Murzyn'],164,en,It takes a pure heart to calm the raging storm within.,539103,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.18', 'usd_foil': '0.49'}"
crd_b4342b1e77754c4caec6596f27f963b2,Lucky Dime,,normal,2024-02-23,7,False,Sapphire,Item,,"NUMBER ONE {E}, 2 {I} — Choose a character of yours and gain lore equal to their {L}.",[],,,,,Legendary,['Leonardo Giammichele'],165,en,This one simple coin changed Scrooge's life forever.,536272,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '12.11', 'usd_foil': '18.51'}"
crd_9897b7dc2c8142b5b2afc74e87fa14ae,Scrooge's Top Hat,,normal,2024-02-23,2,False,Sapphire,Item,,BUSINESS EXPERTISE {E} — You pay 1 {I} less for the next item you play this turn.,[],,,,,Uncommon,['Gabriel Angelo'],166,en,Just the thing to top off another brilliant deal.,537623,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.19'}"
crd_d4897bfa5fb047a894e6f69c3feebc1f,Vault Door,,normal,2024-02-23,4,True,Sapphire,Item,,SEALED AWAY Your locations and characters at locations gain Resist +1. (Damage dealt to them is reduced by 1.),[],,,,,Common,['Nicolas Ky'],167,en,"Only Scrooge knows about this vault. And he's going to
keep it that way.",537394,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.14'}"
crd_9f0ca76ac1444a1290ac0003ef15d292,Belle's House,Maurice's Workshop,landscape,2024-02-23,1,True,Sapphire,Location,,"LABORATORY If you have a character here, you pay 1 {I} less to play items.",[],2.0,,6.0,0.0,Rare,['Alex Shin'],168,en,Some of the most important tools in Lorcana are crafted here.,537173,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.21', 'usd_foil': '0.43'}"
crd_c653c06c96ec4b699dde5bcec70e0693,McDuck Manor,Scrooge's Mansion,landscape,2024-02-23,4,True,Sapphire,Location,,,[],1.0,,9.0,2.0,Common,['Alex Accorsi'],169,en,"""It's only the coolest home in Lorcana!""
—Webby Vanderquack",539104,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.13', 'usd_foil': '0.45'}"
crd_e60ec9d70c4a46bd8b7e69b3092af826,Motunui,Island Paradise,landscape,2024-02-23,2,True,Sapphire,Location,,"REINCARNATION Whenever a character is banished while here, you may put that card into your inkwell facedown and exerted.",[],1.0,,5.0,1.0,Uncommon,['Etienne Savoie'],170,en,,534477,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.13', 'usd_foil': '0.28'}"
crd_5646a42f0a98475ba7c07e55f7cb47df,Chief Tui,Proud of Motunui,normal,2024-02-23,4,True,Steel,Character,"['Storyborn', 'Mentor', 'King']",,[],,3.0,4.0,2.0,Common,['Eri Welli'],171,en,"""Look at our home! There is no better place to be.""",538328,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.02', 'usd_foil': '0.14'}"
crd_3c62b89fbbdc4162b250ee5525e10135,Eeyore,Overstuffed Donkey,normal,2024-02-23,5,True,Steel,Character,"['Storyborn', 'Ally']",Resist +1 (Damage dealt to this character is reduced by 1.),['Resist'],,4.0,5.0,1.0,Common,['Mariana Moreno'],172,en,"""Not much of a roadblock, but I suppose I'll do.""",531828,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.32'}"
crd_2977bf4ea525446f9f26eb7c272ed37b,Gustav the Giant,Terror of the Kingdom,normal,2024-02-23,3,True,Steel,Character,"['Dreamborn', 'Villain']","ALL TIED UP This character enters play exerted and can't ready at the start of your turn.
BREAK FREE During your turn, whenever one of your other characters banishes another character in a challenge, you may ready this character.",[],,6.0,6.0,1.0,Rare,['Giuseppe di Maio'],173,en,,539105,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.17', 'usd_foil': '0.55'}"
crd_380dc3639d7349c28a244b65ed675fcb,Hades,Hotheaded Ruler,normal,2024-02-23,6,True,Steel,Character,"['Storyborn', 'Villain', 'Deity']",CALL THE TITANS {E} — Ready your Titan characters.,[],,5.0,5.0,2.0,Rare,['Brian Kesinger'],174,en,"""Brothers! Titans! Look at you in your squalid prison.
Who put you down there?""",539106,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.2', 'usd_foil': '0.4'}"
crd_7cc596998ca54d02b163996079f18414,Helga Sinclair,Right-Hand Woman,normal,2024-02-23,3,True,Steel,Character,"['Storyborn', 'Villain']","Challenger +2 (While challenging, this character gets +2 {S}.)",['Challenger'],,2.0,4.0,1.0,Common,['Kasia Brzezinska'],175,en,"""That was an order, not a suggestion. Let's go!""",536283,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.06', 'usd_foil': '0.19'}"
crd_4b26cd44ef39414fbcb762fef390a5f3,John Silver,Greedy Treasure Seeker,normal,2024-02-23,3,True,Steel,Character,"['Dreamborn', 'Villain', 'Alien', 'Pirate', 'Captain']","CHART YOUR OWN COURSE For each location you have in play, this character gains Resist +1 and gets +1 {L}. (Damage dealt to them is reduced by 1.)",[],,3.0,3.0,1.0,Rare,['Kumatori Gaku'],176,en,"""I was never much good at games. Always hated to lose.""",539107,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '1.06', 'usd_foil': '2.07'}"
crd_3cead19199044fd5bb448a13f2ce8189,Kida,Royal Warrior,normal,2024-02-23,2,True,Steel,Character,"['Storyborn', 'Hero', 'Princess']",Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),['Bodyguard'],,2.0,3.0,1.0,Common,['Carlos Ruiz'],177,en,"She's seen strange things before, but nothing like this.",536564,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.23'}"
crd_71fd1d1099c9451393725c4afa6ca274,Little John,Resourceful Outlaw,normal,2024-02-23,6,True,Steel,Character,"['Floodborn', 'Hero']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Little John.)
OKAY, BIG SHOT While this character is exerted, your characters with Bodyguard gain Resist +1 and get +1 {L}. (Damage dealt to them is reduced by 1.)",['Shift'],,4.0,5.0,2.0,Super_rare,['Filipe Laurentino'],178,en,,537943,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.27', 'usd_foil': '0.63'}"
crd_95f558d0b08e47cf9c92c57a7719f874,Little John,Robin's Pal,normal,2024-02-23,3,True,Steel,Character,"['Storyborn', 'Ally']","Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.)
DISGUISED During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",['Bodyguard'],,2.0,4.0,1.0,Uncommon,['Jacob McAlister'],179,en,,539108,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.24'}"
crd_03d2c58be83e4132a95c060de2b00cbe,Lythos,Rock Titan,normal,2024-02-23,4,True,Steel,Character,"['Storyborn', 'Titan']","Resist +2 (Damage dealt to this character is reduced by 2.)
STONE SKIN {E} — Chosen character gains Resist +2 this turn.",['Resist'],,4.0,1.0,1.0,Uncommon,['Alice Pisoni'],180,en,"""Crush Zeus!""",537620,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.3'}"
crd_6910c7f861604c41b2921961ebf886d1,Mickey Mouse,Stalwart Explorer,normal,2024-02-23,3,True,Steel,Character,"['Dreamborn', 'Hero']",LET'S TAKE A LOOK This character gets +1 {S} for each location you have in play.,[],,3.0,3.0,1.0,Common,['Louis Jones'],181,en,"Mickey knew just where to start searching for
the Sorcerer's Hat, but he didn't expect it to be
guarded.",539109,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.03', 'usd_foil': '0.13'}"
crd_f607033b63f544219ebcff94bd3c6e81,Mickey Mouse,Trumpeter,normal,2024-02-23,4,False,Steel,Character,"['Dreamborn', 'Hero']","SOUND THE CALL {E}, 2 {I} — Play a character for free.",[],,0.0,1.0,1.0,Legendary,['Gonzalo Kenny'],182,en,,539110,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '1.12', 'usd_foil': '2.86'}"
crd_e5e54863fdb8474db4d0515a2a562ced,Minnie Mouse,Funky Spelunker,normal,2024-02-23,1,True,Steel,Character,"['Dreamborn', 'Hero']","JOURNEY While this character is at a location, she gets +2 {S}.",[],,0.0,3.0,1.0,Common,['Grace Tran'],183,en,She'll never cave under pressure.,531824,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.16'}"
crd_c608166f5ffb4bb195af64fb501902cb,Mr. Smee,Bumbling Mate,normal,2024-02-23,2,True,Steel,Character,"['Storyborn', 'Ally', 'Pirate']","OH DEAR, DEAR, DEAR At the end of your turn, if this character is exerted and you don't have a Captain character in play, deal 1 damage to this character.",[],,3.0,3.0,2.0,Uncommon,['Ally Zermeno'],184,en,"""Catch those little—OUCH!""",539111,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '1.31', 'usd_foil': '6.18'}"
crd_40537dcea12e45f1b057ab68b337632c,Mufasa,Champion of the Pride Lands,normal,2024-02-23,7,True,Steel,Character,"['Storyborn', 'Mentor', 'King']",,[],,3.0,10.0,3.0,Rare,['Evana Kisa / Livio Cacciatore'],185,en,Even his name makes enemies quiver in fear.,539112,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.13', 'usd_foil': '0.35'}"
crd_03d8f4376dce4de989d8ba11a0d65ceb,Nala,Fierce Friend,normal,2024-02-23,3,True,Steel,Character,"['Storyborn', 'Ally']",,[],,2.0,4.0,2.0,Uncommon,['Brian Weisz'],186,en,"""Pinned ya again.""",538013,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.05', 'usd_foil': '0.21'}"
crd_f68e5422b47243a1b385c562531498f4,Pyros,Lava Titan,normal,2024-02-23,5,True,Steel,Character,"['Storyborn', 'Titan']","ERUPTION During your turn, whenever this character banishes another character in a challenge, you may ready chosen character.",[],,5.0,4.0,1.0,Rare,['Eva Widermann'],187,en,"""Melt Zeus!""",539113,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.14', 'usd_foil': '0.7'}"
crd_35f95b92c0ce4e8e85eef87a3edbeb29,Razoul,Palace Guard,normal,2024-02-23,2,True,Steel,Character,"['Storyborn', 'Ally', 'Captain']","LOOKY HERE While this character has no damage, he gets +2 {S}.",[],,1.0,3.0,1.0,Common,['Kuya Jaypi'],188,en,"""There's no princess here to save you this time,
street rat.""",539114,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.03', 'usd_foil': '0.13'}"
crd_69258eaba19a498182c2e4039c89466d,Robin Hood,Beloved Outlaw,normal,2024-02-23,1,True,Steel,Character,"['Storyborn', 'Hero']",,[],,2.0,2.0,1.0,Common,['Valerio Buonfantino'],189,en,"""You call this an ambush? Tsk, tsk. It's barely a
bushwhack.""",537937,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.11', 'usd_foil': '1.03'}"
crd_fc5e485b906a4e97b420d9ea122b4414,Robin Hood,Champion of Sherwood,normal,2024-02-23,5,True,Steel,Character,"['Floodborn', 'Hero']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named Robin Hood.)
SKILLED COMBATANT During your turn, whenever this character banishes another character in a challenge, gain 2 lore.
THE GOOD OF OTHERS When this character is banished in a challenge, you may draw a card.",['Shift'],,3.0,6.0,2.0,Legendary,['Rudy Hill'],190,en,,537944,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '27.46', 'usd_foil': '33.1'}"
crd_989b5642c80e4a999f54f75e02a2fb13,Sheriff of Nottingham,Corrupt Official,normal,2024-02-23,4,False,Steel,Character,"['Dreamborn', 'Villain']","TAXES SHOULD HURT Whenever you discard a card, you may deal 1 damage to chosen opposing character.",[],,2.0,4.0,1.0,Super_rare,['Alice Pisoni'],191,en,"The thirteenth Rule of Villainy: Take everything you
can, but do it with a smile.",537942,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.23', 'usd_foil': '0.62'}"
crd_95033988f96048348b305ef2c6293ac6,Simba,Fighting Prince,normal,2024-02-23,7,True,Steel,Character,"['Dreamborn', 'Hero', 'Prince']","STEP DOWN OR FIGHT When you play this character and whenever he banishes another character in a challenge during your turn, you may choose one: • Draw 2 cards, then choose and discard 2 cards. • Deal 2 damage to chosen character.",[],,5.0,7.0,2.0,Super_rare,['Noukah'],192,en,He's ready to restore the Pride Lands to their former glory.,539115,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.25', 'usd_foil': '1.37'}"
crd_1985d10b104a4176a621275358537fa9,Simba,Rightful King,normal,2024-02-23,5,True,Steel,Character,"['Storyborn', 'Hero', 'King']","TRIUMPHANT STANCE During your turn, whenever this character banishes another character in a challenge, chosen opposing character can't challenge during their next turn.",[],,4.0,6.0,1.0,Uncommon,['Mariana Moreno'],193,en,"With dangers multiplying all around, the pride needs
its guardian.",535636,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.07', 'usd_foil': '0.27'}"
crd_810ae6612d094f8a89c5db907d193cf5,Thaddeus E. Klang,Metallic Leader,normal,2024-02-23,5,True,Steel,Character,"['Storyborn', 'Villain']","MY TEETH ARE SHARPER Whenever this character quests while at a location, you may deal 1 damage to chosen character.",[],,3.0,5.0,2.0,Uncommon,['Juan Diego Leon'],194,en,"""Soon the bells will ring in the sound of your doom!""",539116,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '0.04', 'usd_foil': '0.18'}"
crd_420df750d99c4942abedc0cde1307a3a,And Then Along Came Zeus,,normal,2024-02-23,4,False,Steel,Action,,"(A character with cost 4 or more can {E} to sing this song for free.)
Deal 5 damage to chosen character or location.",[],,,,,Rare,['Isabella Ceravolo'],195,en,"He hurled his thunderbolt—He zapped
Locked those suckers in a vault—They're trapped
And on his own stopped chaos in its tracks",534601,{'core': 'legal'},"{'id': 'set_10a1db03fe66417c9912494b94463e8e', 'code': '3', 'name': 'Into the Inklands'}","{'usd': '2.78', 'usd_foil': '7.45'}"
