id,name,version,layout,released_at,cost,inkwell,ink,type,classifications,text,keywords,move_cost,strength,willpower,lore,rarity,illustrators,collector_number,lang,flavor_text,tcgplayer_id,legalities,set,prices
crd_b73a800e9b434141b154bd521d55d14c,Basil,Practiced Detective,normal,2024-08-09,1,True,Sapphire,Character,"['Storyborn', 'Hero', 'Detective']","Support (Whenever this character quests, you may add their {S} to another chosen character's {S} this turn.)",['Support'],,2.0,1.0,1.0,Common,['Eva Widermann'],153,en,"""This case is as good as solved!""
-Basil",559713,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.19'}"
crd_7217d3c0bad44bd3b8f186720cfb4838,King Candy,Sweet Abomination,normal,2024-08-09,5,False,Sapphire,Character,"['Floodborn', 'Villain', 'King', 'Racer']","Shift 3 (You may pay 3 {I} to play this on top of one of your characters named King Candy.)
CHANGING THE CODE When you play this character, you may draw 2 cards, then put a card from your hand on the bottom of your deck.",['Shift'],,3.0,3.0,2.0,Uncommon,['Jake Parker'],154,en,,559790,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.09', 'usd_foil': '0.41'}"
crd_d82ace7e03d34ca587519f2c089dc515,Donald Duck,Focused Flatfoot,normal,2024-08-09,5,True,Sapphire,Character,"['Dreamborn', 'Hero', 'Detective']","BAFFLING MYSTERY When you play this character, you may put the top card of your deck into your inkwell facedown and exerted.",[],,3.0,4.0,2.0,Common,['Luigi Aimé'],155,en,There's just gotta be one of those chromi-thingies around here somewhere!,561650,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.47'}"
crd_6746b8da59f742ad83ff79efdcbe35a7,Tanana,Wise Woman,normal,2024-08-09,2,True,Sapphire,Character,"['Storyborn', 'Ally']","YOUR BROTHERS NEED GUIDANCE When you play this character, you may remove up to 1 damage from chosen character or location.",[],,1.0,3.0,1.0,Common,['Alice Pisoni'],156,en,,560493,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.13'}"
crd_bef15d42bda94a50a0fea05384b4cd72,Tipo,Growing Son,normal,2024-08-09,2,True,Sapphire,Character,"['Storyborn', 'Ally']","MEASURE ME AGAIN When you play this character, you may put a card from your hand into your inkwell facedown and exerted.",[],,1.0,2.0,1.0,Uncommon,['Kapik'],157,en,"""Mom, Mom! I think I'm still growing!""",560584,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.85', 'usd_foil': '5.59'}"
crd_d5087e3422e74e3585a2a323b4a06ee7,Belle,Of the Ball,normal,2024-08-09,4,False,Sapphire,Character,"['Dreamborn', 'Hero', 'Princess']","Ward (Opponents can't choose this character except to challenge.)
USHERED INTO THE PARTY When you play this character, your other characters gain Ward until the start of your next turn.",['Ward'],,2.0,3.0,2.0,Rare,['French Carlomagno'],158,en,,561651,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.26', 'usd_foil': '0.95'}"
crd_0a8dca5feb454968a2d13e5917127c45,Merlin,Intellectual Visionary,normal,2024-08-09,6,False,Sapphire,Character,"['Floodborn', 'Mentor', 'Sorcerer']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Merlin.)
OVERDEVELOPED BRAIN When you play this character, if you used Shift to play him, you may search your deck for any card, put that card into your hand, then shuffle your deck.",['Shift'],,3.0,7.0,2.0,Legendary,['Jake Parker'],159,en,,555272,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '1.99', 'usd_foil': '7.09'}"
crd_69128022cf3e4ff7bdd615ab371405a7,Vision of the Future,,normal,2024-08-09,2,True,Sapphire,Action,,Look at the top 5 cards of your deck. Put one into your hand and the rest on the bottom of your deck in any order.,[],,,,,Common,['Leonardo Giammichele'],160,en,"""We must repair the Illuminary before it's too late. And we'll need these devices, these chromicons, to fix it.""",561652,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.11', 'usd_foil': '2.02'}"
crd_87ecd33b2aa441168c1ff68b4e5e8700,Royal Tantrum,,normal,2024-08-09,4,False,Sapphire,Action,,"Banish any number of your items, then draw a card for each item banished this way.",[],,,,,Rare,['Michela Cacciatore / Giulia Riva'],161,en,"""I am King! King! King!""",560510,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.19', 'usd_foil': '0.47'}"
crd_127dc81d93624162b4eee478a2f33f5a,Ever as Before,,normal,2024-08-09,2,True,Sapphire,Action,,"(A character with cost 2 or more can {E} to sing this song for free.)
Remove up to 2 damage from any number of chosen characters.",[],,,,,Common,['Grace Tran'],162,en,"It will surprise you
Just like the sun from the east",561970,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.19'}"
crd_127dc81d93624162b4eee478a2f33f5a,Ever as Before,,normal,2024-08-09,2,True,Sapphire,Song,,"(A character with cost 2 or more can {E} to sing this song for free.)
Remove up to 2 damage from any number of chosen characters.",[],,,,,Common,['Grace Tran'],162,en,"It will surprise you
Just like the sun from the east",561970,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.19'}"
crd_46aa903866b2477f8601a1cb5a8f56b9,Hide Away,,normal,2024-08-09,2,True,Sapphire,Action,,Put chosen item or location into its player's inkwell facedown and exerted.,[],,,,,Uncommon,['Mike Parker'],163,en,"Fauna: ""Oh my! We dropped some ...""
Merryweather: ""You mean you dropped some!""",561653,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.15', 'usd_foil': '1.7'}"
crd_22015e39f7a8462688822b423e11f891,All Funned Out,,normal,2024-08-09,1,True,Sapphire,Action,,Put chosen character of yours into your inkwell facedown and exerted.,[],,,,,Uncommon,['Adam Ford'],164,en,"""Pretty pathetic, huh?""",561971,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.26'}"
crd_1aea26c4e3a24196a40c9c10de33fc82,Medal of Heroes,,normal,2024-08-09,2,True,Sapphire,Item,,"CONGRATULATIONS, SOLDIER {E}, 2 {I}, Banish this item — Chosen character of yours gets +2 {L} this turn.",[],,,,,Common,['Toni Bruno'],165,en,"""You have etched in the rock of virtue a legacy beyond compare.""
- General Hologram",559711,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.18'}"
crd_6e39ed3b74964c12a79afd63898cf58a,Basil's Magnifying Glass,,normal,2024-08-09,2,True,Sapphire,Item,,"FIND WHAT'S HIDDEN {E}, 2 {I} — Look at the top 3 cards of your deck. You may reveal an item card and put it into your hand. Put the rest on the bottom of your deck in any order.",[],,,,,Rare,['McKay Anderson'],166,en,"'I say, a piece of the Hexwell Crown!' – Basil",560629,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.21', 'usd_foil': '0.49'}"
crd_b17b7e285ce043a2bc97e5953a39c574,Merlin's Carpetbag,,normal,2024-08-09,5,False,Sapphire,Item,,"HOCKETY POCKETY {E}, 1 {I} — Return an item card from your discard to your hand.",[],,,,,Uncommon,['Gaku Kumatori'],167,en,'What a way to pack!' – Arthur,560543,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.28'}"
crd_c28dceb08757469c965d2620ac1841d8,Sapphire Chromicon,,normal,2024-08-09,4,False,Sapphire,Item,,"POWERING UP This item enters play exerted.
SAPPHIRE LIGHT {E}, 2 {I}, Banish one of your items — Gain 2 lore.",[],,,,,Uncommon,['Dustin Panzino'],168,en,"""Knowledge is eternal.""
-Inscription",560103,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.2'}"
crd_5b27a13096a24ba4af338df7a19a358f,The Great Illuminary,Radiant Ballroom,landscape,2024-08-09,3,True,Sapphire,Location,,WARM WELCOME Characters with Support get +1 {L} and +2 {W} while here.,[],2.0,,9.0,0.0,Rare,['Carlos Ruiz'],169,en,Every surface glows with the joy of celebration.,555275,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.23', 'usd_foil': '0.36'}"
crd_cc13be0e046742f4ae3e0aaffb5d3f9e,Merlin's Cottage,The Wizard's Home,landscape,2024-08-09,1,True,Sapphire,Location,,KNOWLEDGE IS POWER Each player plays with the top card of their deck face up.,[],1.0,,7.0,0.0,Uncommon,['Gabe'],170,en,,559715,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.33'}"
crd_ce83f9ff395c46bebaee07439d10b43a,Stitch,Team Underdog,normal,2024-08-09,4,False,Steel,Character,"['Storyborn', 'Hero', 'Alien']","HEAVE HO! When you play this character, you may deal 2 damage to chosen character.",[],,1.0,4.0,1.0,Uncommon,['Karen Hallion'],171,en,"He's not the biggest glimmer on the team, but he still packs a wallop.",557295,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.12', 'usd_foil': '0.27'}"
crd_1ba7f7638b4a47d29957c8eef13099b8,Jafar,Tyrannical Hypnotist,normal,2024-08-09,6,True,Steel,Character,"['Dreamborn', 'Villain', 'Sorcerer']","Challenger +7 (While challenging, this character gets +7 {S}.)
INTIMIDATING GAZE Opposing characters with cost 4 or less can't challenge.",['Challenger'],,0.0,7.0,2.0,Legendary,['Cam Kendell'],172,en,No one will keep me from the broken crown!,561328,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.9', 'usd_foil': '4.57'}"
crd_1b36e531978a4a9eae7c7acd0d4436b8,Simba,Lost Prince,normal,2024-08-09,3,True,Steel,Character,"['Storyborn', 'Hero', 'Prince']","FACE THE PAST During your turn, whenever this character banishes another character in a challenge, you may draw a card.",[],,2.0,4.0,1.0,Common,['Alexandria Neonakis'],173,en,"""This is my kingdom. If I don't fight for it, who will?""",560243,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.16'}"
crd_74b0d91817074173a048a42d0835275d,Rudy,Groove Disrupter,normal,2024-08-09,1,True,Steel,Character,['Storyborn'],,[],,2.0,2.0,1.0,Common,['Jon Densk / Hayley Evans'],174,en,"""The Illusionary can't handle this much groove! We have to keep the noise down or it'll fall apart for sure!""",559791,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.18'}"
crd_905b7c293d554cbebda90ca9782af3bf,Royal Guard,Bovine Protector,normal,2024-08-09,4,True,Steel,Character,['Storyborn'],,[],,1.0,7.0,1.0,Common,['Valerio Buonfantino'],175,en,"""Hey, I've been turned into a cow. Can I go home?""",561476,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.02', 'usd_foil': '0.16'}"
crd_3fcdfc49c12743bea7e8f632ba06c41b,Mickey Mouse,Food Fight Defender,normal,2024-08-09,1,True,Steel,Character,"['Storyborn', 'Hero']",Resist +1 (Damage dealt to this character is reduced by 1.),['Resist'],,1.0,2.0,1.0,Common,['Mariana Moreno'],176,en,Underestimating him is a recipe for disaster.,561848,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.14', 'usd_foil': '0.58'}"
crd_4de6cdcaa4d946e5bf5f63d07f8d1b8b,Sleepy,Sluggish Knight,normal,2024-08-09,2,True,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']",Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),['Bodyguard'],,0.0,4.0,1.0,Uncommon,['Wouter Bruneel'],177,en,,559664,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.09', 'usd_foil': '0.31'}"
crd_bb7c0120d4b14622b11e2a06f9352a3c,Kronk,Unlicensed Investigator,normal,2024-08-09,2,True,Steel,Character,"['Dreamborn', 'Ally']","Challenger +1 (While challenging, this character gets +1 {S}.)",['Challenger'],,1.0,4.0,1.0,Common,['Alex Accorsi'],178,en,"""Maybe *this* one's a chromicon. Probably not. I really should have paid more attention when that wizard guy was talking . . .""",561492,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.2'}"
crd_3c5807144992461aa42226464a5cd693,HeiHei,Protective Rooster,normal,2024-08-09,5,True,Steel,Character,"['Dreamborn', 'Ally']",Bodyguard (This character may enter play exerted. An opposing character who challenges one of your characters must choose one with Bodyguard if able.),['Bodyguard'],,4.0,5.0,2.0,Common,['Brian Weisz'],179,en,Who's the 'boat snack' now?!,561158,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.27'}"
crd_ea122d22ac8a430389070f2f090c05e0,Sneezy,Noisy Knight,normal,2024-08-09,4,True,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']","HEADWIND When you play this character, chosen Knight character gains Challenger +2 this turn. (They get +2 {S} while challenging.)",[],,3.0,4.0,1.0,Common,['Alice Pisoni'],180,en,,559663,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.15'}"
crd_8711108b2bca45a18bcabd2f982d0457,Dopey,Knight Apprentice,normal,2024-08-09,3,True,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']","STRONGER TOGETHER When you play this character, if you have another Knight character in play, you may deal 1 damage to chosen character or location.",[],,2.0,2.0,1.0,Common,['Alice Pisoni'],181,en,,559667,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.07', 'usd_foil': '0.23'}"
crd_7bc86960d8004c408340e121f634035b,Namaari,Resolute Daughter,normal,2024-08-09,9,False,Steel,Character,"['Storyborn', 'Villain', 'Princess']","I DON'T HAVE ANY OTHER CHOICE For each opposing character banished in a challenge this turn, you pay 2 {I} less to play this character.
Resist +3 (Damage dealt to this character is reduced by 3.)",['Resist'],,5.0,5.0,3.0,Rare,['Jenna Gray'],182,en,,561972,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.17', 'usd_foil': '0.48'}"
crd_8d0e59a2afe64a538efd96c2270336ca,Snow White,Fair-Hearted,normal,2024-08-09,5,False,Steel,Character,"['Dreamborn', 'Hero', 'Princess', 'Knight']",NATURAL LEADER This character gains Resist +1 for each other Knight character you have in play. (Damage dealt to this character is reduced by 1 for each other Knight.),[],,3.0,5.0,3.0,Super_rare,['Aubrey Archer'],183,en,Friendship is the best armor of all.,559669,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.42', 'usd_foil': '1.4'}"
crd_6349578aae2742c6901e3129e8da6925,Yzma,Unjustly Treated,normal,2024-08-09,4,False,Steel,Character,"['Dreamborn', 'Villain', 'Sorcerer']","I'M WARNING YOU! During your turn, whenever one of your characters banishes a character in a challenge, you may deal 1 damage to chosen character.",[],,1.0,4.0,2.0,Rare,['Carlos Gomes Cabral'],184,en,"""What do you mean, 'not on the list'?! I told you to always put me on the list!""",561493,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.11', 'usd_foil': '0.41'}"
crd_a1439f505f594dcfb80bb8aa6d495e20,Kronk,Head of Security,normal,2024-08-09,7,False,Steel,Character,"['Floodborn', 'Ally', 'Captain']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Kronk.)
ARE YOU ON THE LIST? During your turn, whenever this character banishes another character in a challenge, you may play a character with cost 5 or less for free.",['Shift'],,6.0,6.0,1.0,Super_rare,['Nicholas Kole'],185,en,,555273,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.14', 'usd_foil': '0.31'}"
crd_9ec070844bb24ee997efeb9e7bf9dac2,Grumpy,Skeptical Knight,normal,2024-08-09,3,True,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']","BOON OF RESILIENCE While one of your Knight characters is at a location, that character gains Resist +2. (Damage dealt to them is reduced by 2.)
BURST OF SPEED During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",[],,3.0,1.0,1.0,Super_rare,['Alice Pisoni'],186,en,,559666,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.32', 'usd_foil': '0.88'}"
crd_77a41111eb054ad3acd73de5f7f800e7,Pete,Wrestling Champ,normal,2024-08-09,3,False,Steel,Character,"['Dreamborn', 'Villain']","RE-PETE {E} - Reveal the top card of your deck. If it's a character card named Pete, you may play it for free.",[],,1.0,3.0,1.0,Rare,['Rianti Hidayat'],187,en,He'll have you seeing double.,559085,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.16', 'usd_foil': '0.36'}"
crd_ede0bedf6d774a6db32444997ed3dccf,Sir Ector,Castle Lord,normal,2024-08-09,7,False,Steel,Character,"['Storyborn', 'Knight']",,[],,7.0,10.0,3.0,Rare,['Brian Weisz'],188,en,"""Well, by Jove. Don't just stand there. Raise a glass to my son Kay...and may we be rid of the trickster wizard Marvin, or whatever his blasted name was.""",561973,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.1', 'usd_foil': '0.34'}"
crd_f2e3f60f19eb409eaccc1a8dc10f8ebd,Bashful,Adoring Knight,normal,2024-08-09,4,True,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']","IMPRESS THE PRINCESS While you have a character named Snow White in play, this character gains Bodyguard. (An opposing character who challenges one of your characters must choose one with Bodyguard if able.)",[],,3.0,4.0,1.0,Uncommon,['Mariana Moreno'],189,en,,559662,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.1', 'usd_foil': '0.34'}"
crd_93993a91205c4c6bb310fd17b0417b7f,Arthur,Wart,normal,2024-08-09,2,True,Steel,Character,"['Storyborn', 'Hero']",,[],,2.0,2.0,2.0,Uncommon,['Kasia Brzezinska'],190,en,"""That boy's got real spark. Lots of spirit. Throws himself heart and soul into everything he does.""
–Merlin",561298,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.26'}"
crd_fa38166d51fb479a962761c3c17a670d,Happy,Lively Knight,normal,2024-08-09,1,True,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']","BURST OF SPEED During your turn, this character gains Evasive. (They can challenge characters with Evasive.)",[],,2.0,1.0,1.0,Common,['Mariana Moreno'],191,en,,559665,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.36'}"
crd_6b0937a994d6436ca4ffaf3e6304534b,Simba,Son of Mufasa,normal,2024-08-09,6,True,Steel,Character,"['Floodborn', 'Hero', 'King']","Shift 4 (You may pay 4 {I} to play this on top of one of your characters named Simba.)
FEARSOME ROAR When you play this character, you may banish chosen item or location.",['Shift'],,3.0,5.0,1.0,Uncommon,['Shannon Hallstein'],192,en,,561974,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.08', 'usd_foil': '0.82'}"
crd_663b3bcaa1df4b48ad139248ef5a5208,Doc,Bold Knight,normal,2024-08-09,2,False,Steel,Character,"['Dreamborn', 'Ally', 'Knight', 'Seven Dwarfs']","DRASTIC MEASURES When you play this character, you may discard your hand to draw 2 cards.",[],,1.0,3.0,1.0,Rare,['Mariana Moreno'],193,en,,559668,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '4.2', 'usd_foil': '14.58'}"
crd_3732899cb17442438f292dbb093958eb,Arthur,King Victorious,normal,2024-08-09,7,False,Steel,Character,"['Floodborn', 'Hero', 'King']","Shift 5 (You may pay 5 {I} to play this on top of one of your characters named Arthur.)
KNIGHTED BY THE KING When you play this character, chosen character gains Challenger +2 and Resist +2 and can challenge ready characters this turn. (They get +2 {S} while challenging. Damage dealt to them is reduced by 2.)",['Shift'],,3.0,6.0,3.0,Legendary,['Anna Stosik'],194,en,,560585,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '1.34', 'usd_foil': '4.55'}"
crd_d82108b67c434df495ba7ce11b811e79,Pete,Games Referee,normal,2024-08-09,3,True,Steel,Character,"['Dreamborn', 'Villain']","BLOW THE WHISTLE When you play this character, opponents can't play actions until the start of your next turn.",[],,3.0,3.0,1.0,Uncommon,['Luis Huerta'],195,en,"""It ain't cheatin' if you're the one makin' the rules.""",561975,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.76', 'usd_foil': '8.07'}"
crd_3a34c665afa94105b0b19383925dd830,Tug-of-War,,normal,2024-08-09,5,True,Steel,Action,,"Choose one:
• Deal 1 damage to each opposing character without Evasive.
• Deal 3 damage to each opposing character with Evasive.",[],,,,,Rare,['Maxine Vee'],196,en,,557731,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.18', 'usd_foil': '0.44'}"
crd_f4219fc0ab3a47ed9fc0b3f5f705f597,When Will My Life Begin?,,normal,2024-08-09,3,True,Steel,Action,,"(A character with cost 3 or more can {E} to sing this song for free.)
Chosen character can't challenge during their next turn. Draw a card.",[],,,,,Common,['Javi Salas'],197,en,Stuck in the same place I've always been...,559754,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.23'}"
crd_f4219fc0ab3a47ed9fc0b3f5f705f597,When Will My Life Begin?,,normal,2024-08-09,3,True,Steel,Song,,"(A character with cost 3 or more can {E} to sing this song for free.)
Chosen character can't challenge during their next turn. Draw a card.",[],,,,,Common,['Javi Salas'],197,en,Stuck in the same place I've always been...,559754,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.05', 'usd_foil': '0.23'}"
crd_2eae8238f1d54959a3bc9f1e875c1efe,Duck for Cover!,,normal,2024-08-09,2,True,Steel,Action,,Chosen character gains Resist +1 and Evasive this turn. (Damage dealt to them is reduced by 1. They can challenge characters with Evasive.),[],,,,,Common,['Gianluca Barone'],198,en,,561850,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.02', 'usd_foil': '0.16'}"
crd_301228de8de94aa382a1cface63a3422,Food Fight!,,normal,2024-08-09,1,False,Steel,Action,,"Your characters gain “{E}, 1 {I} — Deal 1 damage to chosen character” this turn.",[],,,,,Uncommon,['Leonardo Giammichele'],199,en,"""Gawrsh, who ordered the...upside-down CAA-AA-AKE?""",561494,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.06', 'usd_foil': '0.26'}"
crd_c54910dbfc304bb5b4e71639858ceb82,Shield of Arendelle,,normal,2024-08-09,1,True,Steel,Item,,DEFLECT Banish this item — Chosen character gains Resist +1 until the start of your next turn. (Damage dealt to them is reduced by 1.),[],,,,,Common,['Eva Widermann'],200,en,,561851,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.12'}"
crd_170330e953034b0b84419cfff824f737,Plate Armor,,normal,2024-08-09,4,False,Steel,Item,,WELL CRAFTED {E} — Chosen character gains Resist +2 until the start of your next turn. (Damage dealt to them is reduced by 2.),[],,,,,Rare,['Gaku Kumatori'],201,en,,561195,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.19', 'usd_foil': '0.31'}"
crd_6cda288d106d4d46837a3c11690dce63,Steel Chromicon,,normal,2024-08-09,6,False,Steel,Item,,STEEL LIGHT {E} — Deal 1 damage to chosen character.,[],,,,,Uncommon,['Dustin Panzino'],202,en,"""Strong in will, strong in battle.""
– Inscription",560101,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.04', 'usd_foil': '0.22'}"
crd_e66afeb046bd444e87889ec1866cc643,Bad-Anon,Villain Support Center,landscape,2024-08-09,3,True,Steel,Location,,"THERE'S NO ONE I'D RATHER BE THAN ME Villain characters gain “{E}, 3 {I} — Play a character with the same name as this character for free” while here.",[],2.0,,7.0,1.0,Rare,['Saulo Nate'],203,en,,555276,{'core': 'legal'},"{'id': 'set_c64f092e725a4f66966f43af3aa161b6', 'code': '5', 'name': 'Shimmering Skies'}","{'usd': '0.12', 'usd_foil': '0.58'}"
